"","x"
"396",0.0985249752101547
"397",0.129424451595853
"398",0.424609234263325
"399",-0.0880695340626096
"400",-0.10087777480437
"401",-0.259462877767993
"402",0.22588997977905
"403",-0.446150813848511
"404",0.819989566572976
"405",-0.340265854735522
"406",-0.0880695340626096
"407",-0.0443013638225402
"408",0.23324867268952
"409",-0.303584643712235
"410",0.176648032965973
"411",0.110824251111161
"412",-0.260904483294488
"413",0.375541818139744
"414",-0.287472284077134
"415",1
"416",-1
"417",0
"418",-1.28747228407713
"419",1.28747228407713
"420",0
"421",0.134450672793313
"422",-0.0198133379480574
"423",-0.18707730951785
"424",-0.0928617509593188
"425",0.368008594539779
"426",-0.158405505085325
"427",-0.160808698016925
"428",0
"429",0.339027541050307
"430",-0.411467515722902
"431",-0.0455831023174194
"432",0.405923754889782
"433",-0.342786687410767
"434",0.0137048957056465
"435",-0.0816996319314152
"436",0.404689805563066
"437",-0.0928617509593188
"438",-0.072439974672595
"439",0
"440",0
"441",-1
"442",0.712527715922866
"443",0.460307233309013
"444",-0.460307233309013
"445",0.421922956870447
"446",-0.294960181528517
"447",-0.00479221689670917
"448",0.0772321915693042
"449",0.0474107638676582
"450",0.0406587701949515
"451",-0.613283518444253
"452",0.290581684122252
"453",-0.0727283139822454
"454",0.116598373297307
"455",-0.442645894672279
"456",0.41539181976779
"457",-0.0923217699428631
"458",0.398407619854291
"459",-0.165992773632461
"460",-0.283754489122003
"461",0.449747262754464
"462",0
"463",1.17283494923188
"464",-0.172834949231879
"465",0
"466",0.375541818139744
"467",-0.0880695340626096
"468",-0.287472284077134
"469",0.172834949231879
"470",0
"471",0
"472",0.202706868907865
"473",0.18894730886698
"474",0.270398398840033
"475",-1.4647749276571
"476",-0.160509508735205
"477",-0.106312061943258
"478",-0.239934900896208
"479",0.180787994876825
"480",-0.0198177302877969
"481",-0.0720124178814419
"482",0.340460092055586
"483",-0.240815877588447
"484",-0.0253903738790708
"485",0.195036193491863
"486",0.0393754681084291
"487",-0.206482839437266
"488",0.945503363926333
"489",-1
"490",0
"491",0
"492",-0.116507334194385
"493",0.204576868256994
"494",-0.142566170136276
"495",0.424609234263325
"496",-0.463208353449728
"497",0.128185250991952
"498",-0.0727283139822454
"499",0.0782975884453141
"500",0.238173004811988
"501",0.0371609622925042
"502",-0.049492040287187
"503",-0.129020371986793
"504",-0.057593698342886
"505",0.188153529167259
"506",-0.0470233894955334
"507",-0.173370577231045
"508",0.0561417099521804
"509",0.0493869317739493
"510",0.0589510504267441
"511",0.0780580098675023
"512",-0.11288124756367
"513",0.11016964049717
"514",-1.28747228407713
"515",0
"516",-0.172834949231879
"517",2.46030723330901
"518",-1.06495207722121
"519",-0.0129171174014684
"520",0.0297849904766982
"521",0.307444712904546
"522",-0.546832792835698
"523",0.245829828779159
"524",-0.0981186878613163
"525",0.0568248379470002
"526",-0.0667521504033424
"527",-0.0754254247455446
"528",0.11357694980238
"529",0.122846971142245
"530",0.114952913350515
"531",-0.131998750663584
"532",-0.0807597065555532
"533",0.128583935007274
"534",0.142359810993903
"535",0.0453568415391326
"536",-0.352754702825225
"537",0.110624178073417
"538",-0.562619127657594
"539",-0.885362665154745
"540",1
"541",0
"542",0.460307233309013
"543",-0.447981792812339
"544",0.421488984246138
"545",-0.260979475510933
"546",0.06035921915633
"547",0.435732469272235
"548",-0.36856860660444
"549",0.150830837224956
"550",0.260382780729355
"551",-0.244410359075211
"552",0.428395302204029
"553",-0.0443013638225402
"554",0.0641339665245255
"555",0.269682866091259
"556",0.253114659258108
"557",0
"558",0.886668447264082
"559",-0.259904924771497
"560",-0.604643009374058
"561",-1.17283494923188
"562",-0.287472284077134
"563",0.345669898463758
"564",-1.46030723330901
"565",1.15302161128382
"566",-0.257203504981532
"567",0.440448569212374
"568",0.346635756866717
"569",-0.0678039818597775
"570",0
"571",0.418221991685486
"572",-0.581325492622911
"573",0.263812723291089
"574",0.399842559544261
"575",-0.30736687236289
"576",0.18005156797238
"577",0.462307568167745
"578",-0.704762830607766
"579",0.603658238713434
"580",-0.146544537059781
"581",-0.43202140079866
"582",0.892042135772888
"583",-0.762258299695491
"584",-0.613283518444253
"585",1
"586",-1
"587",1
"588",-0.885362665154745
"589",-0.337157541701178
"590",0.738925129716664
"591",-0.278663222556233
"592",0.0852484733271421
"593",-0.000288339309650443
"594",-0.282043064127049
"595",0.247241907704817
"596",0
"597",-0.026921202388835
"598",0.0210635886161159
"599",-0.168655979949852
"600",-0.0143820290425472
"601",-0.0502106636971205
"602",-0.00449302761498904
"603",0.127091979882843
"604",-0.0487943914375293
"605",-0.122598952267854
"606",1.28747228407713
"607",0
"608",-1.28747228407713
"609",1.17283494923188
"610",-1.17283494923188
"611",0.114637334845255
"612",0.333344457967083
"613",-0.582432465605652
"614",0.294960181528517
"615",0.0490935807192494
"616",0.273896592912402
"617",-0.576595437626925
"618",0.206482839437266
"619",0.62249538653491
"620",-0.307547081913975
"621",-0.0679947362257687
"622",-0.202652204572626
"623",0.286445052639116
"624",-0.380217941236086
"625",0.0088127545794785
"626",0.0484150130249565
"627",-0.121143327007202
"628",0.0930957552600695
"629",-0.295802624167935
"630",0.490179152984999
"631",-0.287472284077134
"632",0.287472284077134
"633",-0.287472284077134
"634",-1.37554181813974
"635",1.37554181813974
"636",0.509992490933057
"637",-0.234845647352597
"638",0.322990173631651
"639",-0.395430148304246
"640",0.192723279396381
"641",-0.0412361679491364
"642",-0.418109539757876
"643",0.104574329597718
"644",-0.0406587701949515
"645",0.400952871316935
"646",-0.363314053066572
"647",-0.154859340298672
"648",0.0130570756975963
"649",0.104163446350713
"650",-0.0398259885472805
"651",0.229847101730132
"652",-0.244467794450479
"653",-0.0445583738670225
"654",-0.107477784302617
