"","x"
"2322",15
"2323",6
"2324",9
"2325",-21
"2326",19
"2327",22
"2328",-4
"2329",18
"2330",26
"2331",17
"2332",-53
"2333",6
"2334",-17
"2335",-3
"2336",-63
"2337",-2
"2338",6
"2339",5
"2340",7
"2341",-2
"2342",27
"2343",9
"2344",27
"2345",-38
"2346",-6
"2347",21
"2348",3
"2349",-28
"2350",3
"2351",37
"2352",30
"2353",-72
"2354",60
"2355",-19
"2356",-32
"2357",90
"2358",-44
"2359",-20
"2360",-61
"2361",-2
"2362",2
"2363",-7
"2364",8
"2365",27
"2366",-5
"2367",7
"2368",3
"2369",-6
"2370",-21
"2371",-91
"2372",-61
"2373",17
"2374",55
"2375",132
"2376",45
"2377",107
"2378",-25
"2379",77
"2380",275
"2381",-332
"2382",-29
"2383",-45
"2384",-96
"2385",-18
"2386",-20
"2387",-1
"2388",11
"2389",-1
"2390",18
"2391",-10
"2392",-18
"2393",1
"2394",46
"2395",-23
"2396",-2
"2397",27
"2398",-11
"2399",4
"2400",-8
"2401",6
"2402",0
"2403",-45
"2404",8
"2405",-4
"2406",-2
"2407",4
"2408",-10
"2409",12
"2410",4
"2411",-6
"2412",4
"2413",17
"2414",-14
"2415",5
"2416",21
"2417",-24
"2418",23
"2419",-12
"2420",11
"2421",-1
"2422",-9
"2423",28
"2424",-10
"2425",-35
"2426",14
"2427",-3
"2428",-19
"2429",0
"2430",-7
"2431",3
"2432",3
"2433",-5
"2434",2
"2435",-9
"2436",33
"2437",29
"2438",-20
"2439",-6
"2440",3
"2441",12
"2442",-20
"2443",15
"2444",-2
"2445",9
"2446",9
"2447",23
"2448",-31
"2449",-38
"2450",-7
"2451",40
"2452",-10
"2453",-14
"2454",-17
"2455",16
"2456",-20
"2457",14
"2458",-18
"2459",16
"2460",5
"2461",15
"2462",10
"2463",-45
"2464",36
"2465",-27
"2466",24
"2467",15
"2468",5
"2469",16
"2470",-22
"2471",50
"2472",44
"2473",-52
"2474",-66
"2475",7
"2476",12
"2477",9
"2478",-21
"2479",-14
"2480",-5
"2481",7
"2482",1
"2483",-7
"2484",23
"2485",18
"2486",0
"2487",-31
"2488",8
"2489",-3
"2490",10
"2491",-30
"2492",2
"2493",12
"2494",0
"2495",60
"2496",-28
"2497",-42
"2498",18
"2499",-61
"2500",96
"2501",-36
"2502",-34
"2503",-12
"2504",35
"2505",-6
"2506",7
"2507",-14
"2508",6
"2509",23
"2510",-5
"2511",9
"2512",-27
"2513",36
"2514",32
"2515",-28
"2516",-17
"2517",48
"2518",21
"2519",-44
"2520",-15
"2521",9
"2522",-120
"2523",136
"2524",-25
"2525",-50
"2526",-33
"2527",50
"2528",40
"2529",-43
"2530",2
"2531",-2
"2532",13
"2533",0
"2534",7
"2535",-6
"2536",30
"2537",-37
"2538",17
"2539",59
"2540",-16
"2541",-31
"2542",95
"2543",14
"2544",-63
"2545",-137
"2546",2
"2547",227
"2548",-18
"2549",-115
"2550",43
"2551",-21
"2552",-44
"2553",-6
"2554",6
"2555",-13
"2556",7
"2557",20
"2558",-22
"2559",16
"2560",20
"2561",-38
"2562",-38
"2563",41
"2564",15
"2565",-7
"2566",38
"2567",-30
"2568",29
"2569",-34
"2570",-10
"2571",43
"2572",-16
"2573",-38
"2574",13
"2575",-12
"2576",10
"2577",-3
"2578",-2
"2579",1
"2580",13
"2581",2
"2582",13
"2583",-11
"2584",-30
"2585",45
"2586",-23
"2587",11
"2588",-2
"2589",-5
"2590",-1
"2591",-19
"2592",39
"2593",1
"2594",-55
"2595",32
"2596",7
"2597",-6
"2598",-6
"2599",-1
"2600",-3
"2601",-8
"2602",0
"2603",7
"2604",10
"2605",-13
"2606",-11
"2607",5
"2608",4
"2609",14
"2610",0
"2611",-9
"2612",-1
"2613",20
"2614",-37
"2615",-18
"2616",38
"2617",19
"2618",-4
"2619",-38
"2620",30
"2621",-20
"2622",27
"2623",-21
"2624",1
"2625",-7
"2626",7
"2627",9
"2628",-2
"2629",-21
"2630",-7
"2631",65
"2632",-58
"2633",56
"2634",-34
"2635",12
"2636",-15
"2637",25
"2638",9
"2639",-77
"2640",-18
"2641",37
"2642",45
"2643",29
"2644",-41
"2645",-23
"2646",35
"2647",-17
"2648",-9
"2649",0
"2650",-9
"2651",17
"2652",5
"2653",-17
"2654",18
"2655",20
"2656",10
"2657",1
"2658",-15
"2659",3
"2660",12
"2661",3
"2662",8
"2663",-6
"2664",72
"2665",-5
"2666",-7
"2667",69
"2668",-45
"2669",-28
"2670",-30
"2671",-45
"2672",-17
"2673",-14
"2674",10
"2675",6
"2676",4
"2677",14
"2678",-9
"2679",92
"2680",97
"2681",24
"2682",-36
"2683",82
"2684",16
"2685",-97
"2686",-59
"2687",-77
"2688",8
"2689",-44
"2690",280
"2691",62
"2692",91
"2693",-192
"2694",-66
"2695",-121
"2696",-79
"2697",-5
"2698",-6
"2699",12
"2700",-13
"2701",13
"2702",39
"2703",35
"2704",157
"2705",122
"2706",186
"2707",22
"2708",-135
"2709",-198
"2710",-273
"2711",-140
"2712",76
"2713",125
"2714",303
"2715",-79
"2716",96
"2717",3
"2718",-237
"2719",-65
"2720",22
"2721",-53
"2722",-2
"2723",-16
"2724",-4
"2725",14
"2726",40
"2727",31
"2728",187
"2729",87
"2730",110
"2731",-51
"2732",8
"2733",-107
"2734",-150
"2735",-45
"2736",-38
"2737",94
"2738",217
"2739",131
"2740",-175
"2741",-225
"2742",-72
"2743",-5
"2744",-31
"2745",-10
"2746",10
"2747",21
"2748",-8
"2749",-26
"2750",40
"2751",56
"2752",34
"2753",-40
"2754",3
"2755",-48
"2756",-17
"2757",25
"2758",-19
"2759",8
"2760",-51
"2761",23
"2762",29
"2763",-34
"2764",0
"2765",-18
"2766",6
"2767",-2
"2768",4
"2769",12
"2770",-4
"2771",-5
"2772",-13
"2773",12
"2774",7
"2775",-10
"2776",18
"2777",-3
"2778",15
"2779",-6
"2780",-5
"2781",-35
"2782",47
"2783",-40
"2784",21
"2785",15
"2786",-2
"2787",-17
"2788",10
"2789",-7
"2790",-23
"2791",21
"2792",-1
"2793",-5
"2794",1
"2795",-15
"2796",17
"2797",30
"2798",-43
"2799",20
"2800",37
"2801",-48
"2802",-9
"2803",-30
"2804",59
"2805",-41
"2806",20
"2807",55
"2808",-15
"2809",7
"2810",-17
"2811",1
"2812",-11
"2813",1
"2814",-29
"2815",21
"2816",-15
"2817",-3
"2818",10
"2819",0
"2820",-1
"2821",23
"2822",6
"2823",3
"2824",6
"2825",19
"2826",-29
"2827",42
"2828",-34
"2829",14
"2830",42
"2831",-10
"2832",-26
"2833",21
"2834",-19
"2835",-27
"2836",9
"2837",50
"2838",-76
"2839",31
"2840",-59
"2841",16
"2842",-7
"2843",-5
"2844",15
"2845",-2
"2846",59
"2847",-13
"2848",44
"2849",83
"2850",67
"2851",-7
"2852",-11
"2853",-74
"2854",16
"2855",-40
"2856",-114
"2857",39
"2858",36
"2859",92
"2860",80
"2861",-107
"2862",-133
"2863",60
"2864",-72
"2865",-10
"2866",7
"2867",-5
"2868",-7
"2869",-2
"2870",-27
"2871",118
"2872",35
"2873",99
"2874",-75
"2875",-56
"2876",110
"2877",-29
"2878",-78
"2879",7
"2880",-1
"2881",-39
"2882",-49
"2883",231
"2884",69
"2885",-216
"2886",-153
"2887",155
"2888",-66
"2889",-27
"2890",-4
"2891",1
"2892",18
"2893",-17
"2894",-4
"2895",40
"2896",22
"2897",96
"2898",-44
"2899",84
"2900",-11
"2901",-92
"2902",-19
"2903",-42
"2904",28
"2905",-9
"2906",51
"2907",116
"2908",-53
"2909",-55
"2910",-31
"2911",-5
"2912",-38
"2913",9
"2914",3
"2915",-25
"2916",-7
"2917",35
"2918",-25
"2919",44
"2920",-4
"2921",5
"2922",-20
"2923",14
"2924",19
"2925",-19
"2926",-19
"2927",-26
"2928",24
"2929",4
"2930",-18
"2931",11
"2932",-33
"2933",19
"2934",-12
"2935",-11
"2936",-1
"2937",8
"2938",10
"2939",6
"2940",-11
"2941",-8
"2942",21
"2943",24
"2944",-13
"2945",-15
"2946",-8
"2947",-42
"2948",59
"2949",-25
"2950",-13
"2951",61
"2952",-48
"2953",-32
"2954",42
"2955",-11
"2956",-23
"2957",17
"2958",4
"2959",-7
"2960",-6
"2961",13
"2962",-7
"2963",10
"2964",-2
"2965",-4
"2966",39
"2967",-42
"2968",-12
"2969",-6
"2970",53
"2971",15
"2972",-52
"2973",20
"2974",-54
"2975",12
"2976",-7
"2977",-25
"2978",6
"2979",-11
"2980",35
"2981",-6
"2982",17
"2983",-1
"2984",15
"2985",23
"2986",-16
"2987",10
"2988",-9
"2989",-10
"2990",-49
"2991",15
"2992",-37
"2993",29
"2994",-32
"2995",-26
"2996",43
"2997",-3
"2998",-48
"2999",22
"3000",-8
"3001",-40
"3002",31
"3003",59
"3004",14
"3005",-29
"3006",26
"3007",19
"3008",20
"3009",4
"3010",-19
"3011",12
"3012",-9
"3013",9
"3014",-83
"3015",-63
"3016",-158
"3017",-115
"3018",-38
"3019",-52
"3020",27
"3021",161
"3022",58
"3023",176
"3024",203
"3025",-43
"3026",-186
"3027",-147
"3028",-186
"3029",195
"3030",238
"3031",-10
"3032",12
"3033",6
"3034",6
"3035",-5
"3036",6
"3037",0
"3038",5
"3039",-110
"3040",-179
"3041",-195
"3042",-41
"3043",56
"3044",156
"3045",321
"3046",230
"3047",-89
"3048",-54
"3049",-47
"3050",-163
"3051",-207
"3052",-100
"3053",131
"3054",324
"3055",-81
"3056",6
"3057",30
"3058",0
"3059",24
"3060",-23
"3061",7
"3062",-31
"3063",-42
"3064",-226
"3065",-137
"3066",-83
"3067",-50
"3068",4
"3069",187
"3070",150
"3071",125
"3072",3
"3073",-52
"3074",-328
"3075",-236
"3076",216
"3077",318
"3078",52
"3079",10
"3080",61
"3081",17
"3082",-17
"3083",18
"3084",8
"3085",-17
"3086",4
"3087",-97
"3088",-35
"3089",48
"3090",6
"3091",28
"3092",40
"3093",-50
"3094",58
"3095",40
"3096",-27
"3097",-14
"3098",5
"3099",18
"3100",36
"3101",-22
"3102",0
"3103",12
"3104",-4
"3105",-10
"3106",-4
"3107",6
"3108",23
"3109",3
"3110",-11
"3111",-8
"3112",-21
"3113",1
"3114",17
"3115",25
"3116",-33
"3117",46
"3118",19
"3119",-38
"3120",27
"3121",21
"3122",-36
"3123",14
"3124",-20
"3125",2
"3126",-7
"3127",-7
"3128",-9
"3129",-7
"3130",11
"3131",2
"3132",10
"3133",16
"3134",-6
"3135",8
"3136",-12
"3137",1
"3138",-31
"3139",7
"3140",9
"3141",14
"3142",54
"3143",-18
"3144",-8
"3145",29
"3146",12
"3147",-11
"3148",-30
"3149",20
"3150",-7
"3151",-24
"3152",-23
"3153",-23
"3154",7
"3155",8
"3156",0
"3157",31
"3158",20
"3159",0
"3160",-20
"3161",-40
"3162",53
"3163",3
"3164",-14
"3165",1
"3166",-13
"3167",-30
"3168",20
"3169",-20
"3170",-4
"3171",-84
"3172",13
"3173",64
"3174",9
"3175",29
"3176",-13
"3177",-8
"3178",9
"3179",16
"3180",-1
"3181",18
"3182",56
"3183",-69
"3184",34
"3185",-10
"3186",-44
"3187",-13
"3188",42
"3189",28
"3190",-14
"3191",-16
"3192",-2
"3193",115
"3194",-128
"3195",-172
"3196",99
"3197",46
"3198",-7
"3199",49
"3200",-27
"3201",3
"3202",-3
"3203",7
"3204",8
"3205",39
"3206",8
"3207",-2
"3208",17
"3209",-45
"3210",-117
"3211",-21
"3212",-129
"3213",-53
"3214",46
"3215",188
"3216",6
"3217",5
"3218",-8
"3219",105
"3220",-114
"3221",61
"3222",-12
"3223",11
"3224",-38
"3225",27
"3226",5
"3227",-18
"3228",33
"3229",12
"3230",71
"3231",-20
"3232",14
"3233",-71
"3234",-12
"3235",-28
"3236",21
"3237",48
"3238",52
"3239",-47
"3240",-10
"3241",-11
"3242",80
"3243",-79
"3244",29
"3245",-66
"3246",26
"3247",2
"3248",-19
"3249",-1
"3250",15
"3251",-15
"3252",3
"3253",14
"3254",15
"3255",12
"3256",20
"3257",-43
"3258",33
"3259",-36
"3260",-24
"3261",44
"3262",-28
"3263",-11
"3264",30
"3265",-25
"3266",0
"3267",-26
"3268",8
"3269",3
"3270",10
"3271",2
"3272",-13
"3273",11
"3274",7
"3275",-15
"3276",-18
"3277",15
"3278",14
"3279",-32
"3280",19
"3281",9
"3282",-27
"3283",41
"3284",-13
"3285",-32
"3286",-12
"3287",31
"3288",-9
"3289",-20
"3290",-5
"3291",12
"3292",28
"3293",-16
"3294",-1
"3295",8
"3296",15
"3297",-8
"3298",5
"3299",-5
"3300",-13
"3301",-15
"3302",20
"3303",-35
"3304",3
"3305",16
"3306",-7
"3307",-14
"3308",20
"3309",-9
"3310",-12
"3311",-18
"3312",-16
"3313",12
"3314",-13
"3315",24
"3316",-24
"3317",15
"3318",10
"3319",30
"3320",9
"3321",8
"3322",8
"3323",-15
"3324",26
"3325",-31
"3326",-5
"3327",-27
"3328",52
"3329",-19
"3330",-6
"3331",-4
"3332",12
"3333",6
"3334",5
"3335",3
"3336",-66
"3337",47
"3338",59
"3339",7
"3340",16
"3341",-67
"3342",99
"3343",-75
"3344",-14
"3345",-5
"3346",-4
"3347",-12
"3348",15
"3349",-24
"3350",-29
"3351",18
"3352",-6
"3353",31
"3354",-4
"3355",66
"3356",-95
"3357",60
"3358",-58
"3359",42
"3360",24
"3361",-65
"3362",189
"3363",52
"3364",71
"3365",118
"3366",-84
"3367",-229
"3368",52
"3369",-94
"3370",-31
"3371",-19
"3372",-6
"3373",-29
"3374",5
"3375",22
"3376",106
"3377",121
"3378",80
"3379",-125
"3380",-134
"3381",-32
"3382",-8
"3383",56
"3384",193
"3385",58
"3386",255
"3387",-11
"3388",40
"3389",-152
"3390",43
"3391",7
"3392",-100
"3393",-284
"3394",-45
"3395",-14
"3396",-35
"3397",-25
"3398",-78
"3399",33
"3400",18
"3401",-2
"3402",44
"3403",25
"3404",-1
"3405",-70
"3406",-18
"3407",20
"3408",17
"3409",-37
"3410",-2
"3411",23
"3412",37
"3413",5
"3414",15
"3415",-9
"3416",5
"3417",-7
"3418",2
"3419",-2
"3420",-7
"3421",-8
"3422",-7
"3423",-2
"3424",-22
"3425",54
"3426",-25
"3427",7
"3428",10
"3429",2
"3430",43
"3431",-33
"3432",32
"3433",60
"3434",41
"3435",53
"3436",-37
"3437",-9
"3438",1
"3439",-21
"3440",-89
"3441",-32
"3442",-2
"3443",-4
"3444",5
"3445",-5
"3446",33
"3447",-13
"3448",-17
"3449",5
"3450",21
"3451",-30
"3452",9
"3453",9
"3454",-9
"3455",-11
"3456",-33
"3457",62
"3458",6
"3459",-4
"3460",-15
"3461",-16
"3462",-1
"3463",4
"3464",1
"3465",8
"3466",0
"3467",-4
"3468",4
"3469",15
"3470",-18
"3471",13
"3472",-19
"3473",-19
"3474",35
"3475",24
"3476",-13
"3477",-14
"3478",51
"3479",1
"3480",17
"3481",-59
"3482",15
"3483",-37
"3484",109
"3485",-5
"3486",-60
"3487",-9
"3488",-16
"3489",-5
"3490",16
"3491",-34
"3492",-4
"3493",20
"3494",-2
"3495",12
"3496",-45
"3497",76
"3498",-23
"3499",-5
"3500",-20
"3501",86
"3502",-24
"3503",-14
"3504",-27
"3505",10
"3506",-96
"3507",12
"3508",-66
"3509",14
"3510",-3
"3511",22
"3512",64
"3513",21
"3514",18
"3515",-3
"3516",-30
"3517",25
"3518",-28
"3519",41
"3520",-9
"3521",-2
"3522",1
"3523",-27
"3524",36
"3525",-47
"3526",61
"3527",25
"3528",-87
"3529",-126
"3530",-168
"3531",146
"3532",-147
"3533",-125
"3534",101
"3535",142
"3536",42
"3537",117
"3538",35
"3539",16
"3540",6
"3541",4
"3542",-33
"3543",-16
"3544",-121
"3545",-84
"3546",-72
"3547",60
"3548",187
"3549",90
"3550",-8
"3551",-41
"3552",-102
"3553",-178
"3554",-328
"3555",127
"3556",-67
"3557",174
"3558",633
"3559",-176
"3560",-247
"3561",117
"3562",43
"3563",6
"3564",-3
"3565",12
"3566",18
"3567",-54
"3568",6
"3569",110
"3570",-16
"3571",-17
"3572",-2
"3573",18
"3574",-19
"3575",29
"3576",13
"3577",73
"3578",-71
"3579",-27
"3580",3
"3581",68
"3582",-89
"3583",-8
"3584",-3
"3585",-43
"3586",7
"3587",30
"3588",-16
"3589",-21
"3590",43
"3591",-11
"3592",17
"3593",-22
"3594",29
"3595",35
"3596",-38
"3597",11
"3598",-15
"3599",17
"3600",-42
"3601",2
"3602",-35
"3603",-53
"3604",38
"3605",5
"3606",-44
"3607",-21
"3608",83
"3609",9
"3610",-5
"3611",20
"3612",6
"3613",17
"3614",-4
"3615",27
"3616",20
"3617",-50
"3618",-16
"3619",1
"3620",-9
"3621",23
"3622",16
"3623",13
"3624",91
"3625",105
"3626",-18
"3627",-20
"3628",-7
"3629",-66
"3630",-1
"3631",-58
"3632",-7
"3633",-54
"3634",-27
"3635",-8
"3636",-3
"3637",13
"3638",98
"3639",18
"3640",-6
"3641",-9
"3642",-44
"3643",-9
"3644",-4
"3645",-5
"3646",-41
"3647",14
"3648",64
"3649",60
"3650",-54
"3651",3
"3652",-42
"3653",-47
"3654",69
"3655",-7
"3656",-17
"3657",-32
"3658",-12
"3659",36
"3660",-48
"3661",49
"3662",91
"3663",8
"3664",-12
"3665",-86
"3666",9
"3667",26
"3668",-24
"3669",-12
"3670",-28
"3671",-18
"3672",128
"3673",68
"3674",-29
"3675",-49
"3676",27
"3677",25
"3678",43
"3679",-53
"3680",55
"3681",-152
"3682",-32
"3683",11
"3684",-5
"3685",-47
"3686",93
"3687",4
"3688",-9
"3689",21
"3690",-39
"3691",-6
"3692",4
"3693",-92
"3694",12
"3695",-90
"3696",107
"3697",217
"3698",-30
"3699",-200
"3700",153
"3701",158
"3702",-103
"3703",51
"3704",113
"3705",-214
"3706",-73
"3707",-35
"3708",0
"3709",-18
"3710",66
"3711",112
"3712",121
"3713",-183
"3714",-52
"3715",23
"3716",-8
"3717",43
"3718",-15
"3719",-182
"3720",60
"3721",135
"3722",-35
"3723",-304
"3724",210
"3725",144
"3726",-696
"3727",141
"3728",664
"3729",-104
"3730",-101
"3731",-15
"3732",-2
"3733",-5
"3734",-15
"3735",-7
"3736",19
"3737",-22
"3738",18
"3739",-49
"3740",-11
"3741",58
"3742",-14
"3743",-56
"3744",-23
"3745",40
"3746",-11
"3747",39
"3748",-21
"3749",-8
"3750",53
"3751",-7
"3752",11
"3753",15
"3754",-16
"3755",-9
"3756",1
"3757",0
"3758",1
"3759",46
"3760",-46
"3761",1
"3762",-22
"3763",-32
"3764",28
"3765",15
"3766",-20
"3767",-10
"3768",30
"3769",-63
"3770",19
"3771",8
"3772",-22
"3773",25
"3774",27
"3775",14
"3776",21
"3777",-6
"3778",0
"3779",7
"3780",-39
"3781",1
"3782",14
"3783",7
"3784",-39
"3785",29
"3786",25
"3787",-7
"3788",19
"3789",2
"3790",-10
"3791",-40
"3792",-16
"3793",-154
"3794",-7
"3795",33
"3796",32
"3797",71
"3798",2
"3799",34
"3800",0
"3801",31
"3802",10
"3803",20
"3804",-50
"3805",-38
"3806",-27
"3807",33
"3808",9
"3809",17
"3810",20
"3811",-28
"3812",16
"3813",19
"3814",-44
"3815",-28
"3816",-18
"3817",-14
"3818",53
"3819",8
"3820",15
"3821",37
"3822",-32
"3823",-3
"3824",33
"3825",-6
"3826",-6
"3827",-7
"3828",-2
"3829",-58
"3830",-6
"3831",-12
"3832",30
"3833",-5
"3834",32
"3835",-44
"3836",27
"3837",-63
"3838",43
"3839",17
"3840",55
"3841",-82
"3842",67
"3843",-9
"3844",5
"3845",145
"3846",-163
"3847",82
"3848",-42
"3849",-23
"3850",14
"3851",-3
"3852",-33
"3853",15
"3854",-19
"3855",44
"3856",-11
"3857",-45
"3858",23
"3859",-14
"3860",7
"3861",59
"3862",-32
"3863",-7
"3864",109
"3865",131
"3866",-65
"3867",-98
"3868",47
"3869",105
"3870",-112
"3871",0
"3872",56
"3873",-139
"3874",0
"3875",6
"3876",-39
"3877",0
"3878",-82
"3879",-132
"3880",-113
"3881",202
"3882",91
"3883",3
"3884",2
"3885",-139
"3886",-28
"3887",133
"3888",6
"3889",100
"3890",78
"3891",-19
"3892",-70
"3893",110
"3894",-31
"3895",29
"3896",26
"3897",-157
"3898",20
"3899",-28
"3900",1
"3901",-1
"3902",18
"3903",-19
"3904",-35
"3905",26
"3906",-7
"3907",43
"3908",5
"3909",-1
"3910",-16
"3911",13
"3912",52
"3913",-59
"3914",2
"3915",23
"3916",4
"3917",-21
"3918",-20
"3919",18
"3920",-4
"3921",1
"3922",-28
"3923",14
"3924",-1
"3925",22
"3926",-34
"3927",21
"3928",9
"3929",-18
"3930",25
"3931",-1
"3932",-35
"3933",27
"3934",-17
"3935",8
"3936",15
"3937",43
"3938",-62
"3939",2
"3940",29
"3941",34
"3942",-6
"3943",-16
"3944",-13
"3945",-15
"3946",17
"3947",-20
"3948",9
"3949",-22
"3950",-4
"3951",37
"3952",12
"3953",19
"3954",12
"3955",-18
"3956",-3
"3957",36
"3958",-66
"3959",10
"3960",21
"3961",-42
"3962",1
"3963",-5
"3964",2
"3965",95
"3966",-53
"3967",14
"3968",27
"3969",-56
"3970",24
"3971",-36
"3972",0
"3973",-3
"3974",17
"3975",-48
"3976",18
"3977",3
"3978",12
"3979",11
"3980",-24
"3981",14
"3982",-3
"3983",-29
"3984",5
"3985",25
"3986",28
"3987",10
"3988",21
"3989",28
"3990",32
"3991",8
"3992",-7
"3993",-110
"3994",5
"3995",-19
"3996",-3
"3997",-64
"3998",-64
"3999",3
"4000",17
"4001",20
"4002",17
"4003",-20
"4004",8
"4005",-39
"4006",-36
"4007",-36
"4008",-144
"4009",44
"4010",12
"4011",35
"4012",-28
"4013",-96
"4014",148
"4015",4
"4016",59
"4017",113
"4018",17
"4019",-16
"4020",9
"4021",-56
"4022",-63
"4023",-36
"4024",49
"4025",84
"4026",160
"4027",36
"4028",-110
"4029",-160
"4030",-34
"4031",17
"4032",-48
"4033",-293
"4034",44
"4035",112
"4036",-135
"4037",-103
"4038",101
"4039",121
"4040",101
"4041",158
"4042",66
"4043",-11
"4044",2
"4045",-14
"4046",17
"4047",-28
"4048",-33
"4049",-31
"4050",-10
"4051",-35
"4052",-28
"4053",38
"4054",-16
"4055",-7
"4056",-59
"4057",-154
"4058",-22
"4059",24
"4060",-44
"4061",-101
"4062",37
"4063",106
"4064",13
"4065",272
"4066",59
"4067",38
"4068",-14
"4069",-11
"4070",-2
"4071",-12
"4072",-5
"4073",-42
"4074",-2
"4075",29
"4076",-21
"4077",-70
"4078",110
"4079",-8
"4080",-4
"4081",3
"4082",27
"4083",-10
"4084",-37
"4085",67
"4086",41
"4087",-20
"4088",1
"4089",-19
"4090",5
"4091",19
"4092",-20
"4093",-24
"4094",37
"4095",-44
"4096",53
"4097",-33
"4098",-24
"4099",26
"4100",7
"4101",-46
"4102",10
"4103",42
"4104",-40
"4105",-2
"4106",38
"4107",-2
"4108",-41
"4109",14
"4110",-14
"4111",22
"4112",16
"4113",-1
"4114",-16
"4115",2
"4116",-9
"4117",7
"4118",-4
"4119",9
"4120",-36
"4121",-12
"4122",-16
"4123",35
"4124",-29
"4125",-55
"4126",46
"4127",12
"4128",27
"4129",0
"4130",12
"4131",-7
"4132",-11
"4133",-40
"4134",37
"4135",4
"4136",-19
"4137",31
"4138",-13
"4139",28
"4140",12
"4141",11
"4142",-27
"4143",29
"4144",-18
"4145",-9
"4146",-24
"4147",24
"4148",-5
"4149",0
"4150",1
"4151",53
"4152",-11
"4153",24
"4154",-99
"4155",3
"4156",-15
"4157",-36
"4158",-16
"4159",-21
"4160",17
"4161",110
"4162",-19
"4163",18
"4164",45
"4165",35
"4166",53
"4167",24
"4168",-47
"4169",-16
"4170",-33
"4171",43
"4172",2
"4173",26
"4174",47
"4175",19
"4176",86
"4177",10
"4178",-103
"4179",41
"4180",29
"4181",52
"4182",-62
"4183",-40
"4184",-16
"4185",-126
"4186",-35
"4187",-12
"4188",36
"4189",40
"4190",65
"4191",-9
"4192",-57
"4193",-58
"4194",-134
"4195",27
"4196",58
"4197",118
"4198",28
"4199",30
"4200",-62
"4201",301
"4202",101
"4203",-217
"4204",46
"4205",157
"4206",27
"4207",-31
"4208",-160
"4209",-231
"4210",-63
"4211",3
"4212",22
"4213",2
"4214",29
"4215",0
"4216",12
"4217",39
"4218",26
"4219",39
"4220",-11
"4221",-18
"4222",34
"4223",88
"4224",74
"4225",112
"4226",-184
"4227",61
"4228",61
"4229",209
"4230",-63
"4231",-123
"4232",-20
"4233",-282
"4234",-78
"4235",-13
"4236",-2
"4237",-17
"4238",4
"4239",28
"4240",35
"4241",19
"4242",27
"4243",-60
"4244",-13
"4245",68
"4246",-108
"4247",60
"4248",-32
"4249",-12
"4250",-10
"4251",18
"4252",38
"4253",-56
"4254",-30
"4255",5
"4256",0
"4257",-2
"4258",26
"4259",-28
"4260",22
"4261",23
"4262",74
"4263",-23
"4264",-77
"4265",-9
"4266",17
"4267",12
"4268",-6
"4269",33
"4270",2
"4271",15
"4272",48
"4273",-21
"4274",-6
"4275",-31
"4276",59
"4277",-13
"4278",3
"4279",-4
"4280",-74
"4281",-19
"4282",-15
"4283",18
"4284",1
"4285",3
"4286",20
"4287",-17
"4288",-12
"4289",25
"4290",-7
"4291",9
"4292",-8
"4293",-4
"4294",37
"4295",58
"4296",31
"4297",66
"4298",-106
"4299",-17
"4300",32
"4301",33
"4302",-53
"4303",-22
"4304",-37
"4305",-40
"4306",-10
"4307",0
"4308",8
"4309",26
"4310",13
"4311",-45
"4312",-1
"4313",26
"4314",29
"4315",-18
"4316",5
"4317",-43
"4318",52
"4319",-1
"4320",20
"4321",-41
"4322",-5
"4323",25
"4324",-26
"4325",50
"4326",-77
"4327",23
"4328",-18
"4329",9
"4330",9
"4331",1
"4332",-48
"4333",30
"4334",37
"4335",-30
"4336",27
"4337",-13
"4338",27
"4339",-16
"4340",-16
"4341",-2
"4342",-8
"4343",6
"4344",-356
"4345",-12
"4346",333
"4347",-41
"4348",36
"4349",-93
"4350",0
"4351",19
"4352",6
"4353",74
"4354",11
"4355",35
"4356",-27
"4357",16
"4358",48
"4359",-54
"4360",-37
"4361",-56
"4362",67
"4363",-65
"4364",86
"4365",11
"4366",-24
"4367",29
"4368",120
"4369",-105
"4370",-243
"4371",170
"4372",92
"4373",-86
"4374",42
"4375",-129
"4376",69
"4377",48
"4378",0
"4379",14
"4380",-16
"4381",2
"4382",-39
"4383",13
"4384",17
"4385",-31
"4386",-4
"4387",-39
"4388",-4
"4389",-19
"4390",54
"4391",21
"4392",147
"4393",15
"4394",55
"4395",-197
"4396",119
"4397",-48
"4398",-30
"4399",26
"4400",49
"4401",-117
"4402",8
"4403",-2
"4404",12
"4405",4
"4406",-25
"4407",13
"4408",-21
"4409",-3
"4410",-19
"4411",27
"4412",33
"4413",-43
"4414",17
"4415",-11
"4416",37
"4417",20
"4418",-27
"4419",12
"4420",-13
"4421",4
"4422",3
"4423",-9
"4424",7
"4425",-2
"4426",-3
"4427",2
"4428",-22
"4429",4
"4430",-98
"4431",57
"4432",25
"4433",7
"4434",34
"4435",-43
"4436",12
"4437",-31
"4438",9
"4439",-48
"4440",19
"4441",7
"4442",38
"4443",-14
"4444",3
"4445",-33
"4446",20
"4447",-5
"4448",45
"4449",-3
"4450",19
"4451",-4
"4452",-14
"4453",-11
"4454",-2
"4455",-18
"4456",30
"4457",-13
"4458",1
"4459",-17
"4460",21
"4461",-25
"4462",-32
"4463",-27
"4464",-42
"4465",64
"4466",87
"4467",18
"4468",-32
"4469",-9
"4470",24
"4471",-30
"4472",21
"4473",11
"4474",-4
"4475",-11
"4476",-3
