13754,38
13755,53
13756,79
13757,2545
13758,66
13759,75
13760,29
13761,44
13762,57
13763,71
13764,59
13765,54
13766,59
13767,39
13768,48
13769,61
13770,63
13771,71
13772,70
13773,73
13774,20
13775,44
13776,70
13777,70
13778,70
13779,61
13780,69
13781,30
13782,49
13783,46
13784,54
13785,48
13786,53
13787,89
13788,1760
13789,32
13790,7
13791,45
13792,57
13793,73
13794,68
13795,31
13796,38
13797,51
13798,63
13799,53
13800,57
13801,72
13802,29
13803,42
13804,53
13805,32
13806,79
13807,67
13808,67
13809,20
13810,42
13811,49
13812,50
13813,52
13814,41
13815,47
13816,33
13817,77
13818,1250
13819,64
13820,56
13821,57
13822,64
13823,19
13824,58
13825,57
13826,54
13827,53
13828,72
13829,63
13830,34
13831,37
13832,67
13833,48
13834,71
13835,57
13836,68
13837,34
13838,37
13839,48
13840,50
13841,74
13842,52
13843,63
13844,33
13845,40
13846,45
13847,48
13848,81
13849,1285
13850,73
13851,25
13852,40
13854,49
13855,46
13856,63
13857,72
13858,55
13859,23
13860,41
13861,43
13862,50
13863,41
13864,47
13865,45
13866,21
13867,36
13868,33
13869,44
13870,45
13871,9
13872,14
13873,16
13874,12
13875,38
13876,50
13877,64
13878,54
13879,56
13880,1918
13881,29
13882,41
13883,38
13884,46
13885,45
13886,46
13887,20
13888,23
13889,45
13890,54
13891,35
13892,48
13893,48
13894,20
13895,28
13896,34
13897,42
13898,41
13899,26
13900,39
13901,10
13902,27
13903,8
13904,1
13905,21
13906,34
13907,34
13908,9
13909,16
13910,103
13911,7789
13912,47
13913,59
13914,64
13915,26
13916,28
13917,72
13918,64
13919,72
13920,72
13921,50
13922,32
13923,42
13924,45
13925,58
13926,40
13927,44
13928,64
13929,31
13930,37
13931,37
13932,43
13933,57
13934,53
13935,46
13936,20
13937,52
13938,62
13939,51
13940,57
13941,78
13942,1339
13943,33
13944,42
13945,34
13946,56
13947,61
13948,48
13949,49
13950,22
13951,50
13952,55
13953,55
13954,49
13955,63
13956,57
13957,28
13958,46
13959,33
13960,59
13961,54
13962,50
13963,60
13964,28
13965,33
13966,56
13967,39
13968,49
13969,49
13970,77
13971,1381
13972,43
13973,41
13974,51
13975,56
13976,69
13977,76
13978,36
13979,75
13980,74
13981,59
13982,50
13983,60
13984,25
13985,35
13986,56
13987,54
13988,56
13989,54
13990,49
13991,29
13992,33
13993,39
13994,48
13995,70
13996,52
13997,74
13998,26
13999,35
14000,70
14001,1374
14002,50
14003,64
14004,77
14005,30
14006,34
14007,61
14008,62
14009,68
14010,40
14011,65
14012,20
14013,39
14014,41
14015,67
14016,39
14017,66
14018,60
14019,25
14020,31
14021,51
14022,51
14023,73
14024,51
14025,67
14026,33
14027,29
14028,48
14029,48
14030,80
14031,1817
14032,49
14033,22
14034,28
14035,44
14036,47
14037,63
14038,48
14039,75
14040,22
14041,29
14042,38
14043,56
14044,63
14045,64
14046,76
14047,21
14048,50
14049,38
14050,55
14051,47
14052,55
14053,49
14054,14
14055,29
14056,18
14057,54
14058,49
14059,54
14060,70
14061,47
14062,1962
14063,64
14064,57
14065,71
14066,81
14067,55
14068,40
14069,34
14070,52
14071,59
14072,73
14073,54
14074,72
14075,23
14076,35
14077,36
14078,62
14079,58
14080,59
14081,70
14082,34
14083,34
14084,47
14085,48
14086,79
14087,57
14088,47
14089,23
14090,37
14091,82
14092,1652
14093,59
14094,49
14095,25
14096,17
14097,18
14098,48
14099,51
14100,60
14101,47
14102,70
14103,16
14104,45
14105,48
14106,60
14107,61
14108,60
14109,71
14110,37
14111,32
14112,38
14113,47
14114,70
14115,42
14116,57
14117,20
14118,35
14119,40
14120,53
14121,58
14122,76
14123,2790
14124,22
14125,42
14126,42
14127,46
14128,60
14129,57
14130,63
14131,30
14132,33
14133,44
14134,41
14135,61
14136,68
14137,72
14138,28
14139,33
14140,53
14141,57
14142,63
14143,57
14144,56
14145,22
14146,44
14147,44
14148,48
14149,214
14150,69
14151,67
14152,27
14153,88
14154,1796
14155,47
14156,53
14157,60
14158,52
14159,36
14160,45
14161,52
14162,50
14163,62
14164,61
14165,70
14166,26
14167,52
14168,40
14169,50
14170,64
14171,75
14172,72
14173,28
14174,45
14175,42
14176,57
14177,61
14178,53
14179,61
14180,33
14181,36
14182,28
14183,79
14184,1435
14185,52
14186,70
14187,26
14188,45
14189,38
14190,45
14191,55
14192,44
14193,47
14194,25
14195,27
14196,26
14197,36
14198,45
14199,44
14200,48
14201,22
14202,24
14203,30
14204,40
14205,37
14206,53
14207,43
14208,30
14209,22
14210,32
14211,40
14212,43
14213,38
14214,59
14215,1315
14216,13
14218,35
14219,39
14220,41
14221,36
14222,50
14223,27
14224,22
14225,34
14226,23
14227,39
14228,35
14229,47
14230,17
14231,24
14232,33
14233,23
14234,29
14235,28
14236,29
14237,14
14238,25
14239,29
14240,31
14241,37
14242,18
14243,19
14244,13
14245,31
14246,2102
14247,35
14248,44
14249,29
14250,45
14251,14
14252,28
14253,25
14254,27
14255,29
14256,29
14257,28
14258,26
14259,21
14260,19
14261,28
14262,19
14263,31
14264,41
14265,14
14266,23
14267,20
14268,22
14269,15
14270,2
14271,7
14272,4
14273,6
14274,10
14275,32
14276,107
14277,7710
14278,25
14279,14
14280,7
14281,28
14282,23
14283,50
14284,34
14285,51
14286,25
14287,17
14288,42
14289,39
14290,30
14291,47
14292,38
14293,28
14294,21
14295,34
14296,38
14297,45
14298,40
14299,41
14300,17
14301,25
14302,26
14303,29
14304,20
14305,40
14306,39
14307,28
14308,1291
14309,32
14310,56
14311,41
14312,33
14313,31
14314,17
14315,15
14316,23
14317,36
14318,30
14319,34
14320,44
14321,16
14322,20
14323,19
14324,37
14325,50
14326,47
14327,40
14328,12
14329,31
14330,23
14331,39
14332,39
14333,25
14334,47
14335,41
14336,1384
14337,31
14338,30
14339,35
14340,35
14341,36
14342,21
14343,42
14344,30
14345,29
14346,33
14347,41
14348,25
14349,13
14350,29
14351,38
14352,26
14353,32
14354,49
14355,15
14356,16
14357,32
14358,37
14359,33
14360,26
14361,40
14362,26
14363,20
14364,37
14365,59
14366,1445
14367,37
14368,48
14369,18
14370,22
14371,28
14372,24
14373,43
14374,41
14375,17
14376,14
14377,15
14378,16
14379,40
14380,38
14381,33
14382,38
14383,32
14384,17
14385,31
14386,32
14387,27
14388,39
14389,48
14390,20
14391,15
14392,35
14393,31
14394,38
14395,65
14396,1750
14397,31
14398,21
14399,31
14400,49
14401,30
14402,41
14403,36
14404,17
14405,19
14406,25
14407,37
14408,56
14409,40
14410,39
14411,17
14412,15
14413,21
14414,35
14415,38
14416,33
14417,33
14418,9
14419,15
14420,11
14421,22
14422,36
14423,26
14424,39
14425,26
14426,55
14427,1861
14428,29
14429,42
14430,35
14431,44
14432,20
14433,19
14434,20
14435,39
14436,28
14437,23
14438,42
14439,20
14440,14
14441,31
14442,40
14443,36
14444,32
14445,34
14446,17
14447,19
14448,12
14449,34
14450,34
14451,29
14452,24
14453,20
14454,9
14455,25
14456,62
14457,1682
14458,45
14459,24
14460,10
14461,15
14462,22
14463,34
14464,32
14465,31
14466,29
14467,16
14468,21
14469,30
14470,38
14471,20
14472,30
14473,34
14474,21
14475,16
14476,20
14477,42
14478,46
14479,24
14480,35
14481,11
14482,13
14483,32
14484,39
14485,32
14486,34
14487,60
14488,2701
14489,18
14490,16
14491,44
14492,26
14493,30
14494,34
14495,13
14496,14
14497,28
14498,37
14499,40
14500,28
14501,37
14502,14
14503,16
14504,23
14505,33
14506,33
14507,23
14508,48
14509,13
14510,21
14511,20
14512,28
14513,30
14514,32
14515,38
14516,15
14517,13
14518,75
14519,1962
14520,37
14521,36
14522,48
14523,16
14524,8
14525,8
14526,27
14527,45
14528,42
14529,51
14530,20
14531,19
14532,30
14533,36
14534,45
14535,37
14536,41
14537,25
14538,11
14539,38
14540,48
14541,40
14542,37
14543,34
14544,18
14545,19
14546,36
14547,39
14548,81
14549,1402
14550,47
14551,13
14552,16
14553,27
14554,51
14555,45
14556,40
14557,35
14558,14
14559,17
14560,23
14561,26
14562,26
14563,33
14564,46
14565,9
14566,18
14567,38
14568,38
14569,46
14570,33
14571,53
14572,20
14573,18
14574,36
14575,29
14576,49
14577,30
14578,39
14579,33
14580,1313
14582,36
14583,36
14584,49
14585,33
14586,44
14587,13
14588,19
14589,25
14590,34
14591,20
14592,45
14593,42
14594,10
14595,11
14596,30
14597,48
14598,42
14599,43
14600,44
14601,16
14602,15
14603,29
14604,48
14605,39
14606,13
14607,10
14608,6
14609,20
14610,44
14611,2228
14612,38
14613,41
14614,30
14615,8
14616,23
14617,35
14618,34
14619,42
14620,32
14621,38
14622,15
14623,17
14624,33
14625,38
14626,40
14627,36
14628,54
14629,14
14630,13
14631,26
14632,33
14633,37
14634,22
14635,4
14636,9
14637,8
14638,27
14639,23
14640,27
14641,129
14642,8610
14643,8
14644,18
14645,47
14646,65
14647,77
14648,56
14649,69
14650,31
14651,28
14652,52
14653,45
14654,69
14655,41
14656,67
14657,20
14658,18
14659,36
14660,44
14661,62
14662,47
14663,61
14664,23
14665,16
14666,54
14667,63
14668,55
14669,43
14670,57
14671,34
14672,44
14673,1386
14674,37
14675,55
14676,45
14677,59
14678,30
14679,22
14680,40
14681,71
14682,50
14683,49
14684,58
14685,22
14686,19
14687,31
14688,55
14689,54
14690,41
14691,49
14692,30
14693,15
14694,44
14695,55
14696,59
14697,48
14698,59
14699,27
14700,49
14701,1554
14702,66
14703,68
14704,49
14705,67
14706,26
14707,16
14708,44
14709,62
14710,53
14711,51
14712,59
14713,25
14714,62
14715,53
14716,65
14717,65
14718,66
14719,27
14720,25
14721,52
14722,47
14723,58
14724,49
14725,47
14726,33
14727,24
14728,44
14729,49
14730,86
14731,1725
14732,49
14733,25
14734,16
14735,51
14736,53
14737,66
14738,38
14739,59
14740,25
14741,30
14742,33
14743,67
14744,85
14745,47
14746,58
14747,15
14748,27
14749,43
14750,56
14751,37
14752,62
14753,49
14754,26
14755,19
14756,38
14757,41
14758,54
14759,45
14760,85
14761,2070
14762,14
14763,47
14764,58
14765,48
14766,54
14767,57
14768,27
14769,19
14770,42
14771,54
14772,63
14773,54
14774,72
14775,29
14776,40
14777,38
14778,51
14779,66
14780,41
14781,56
14782,21
14783,20
14784,41
14785,54
14786,56
14787,71
14788,55
14789,19
14790,14
14791,53
14792,2251
14793,51
14794,52
14795,71
14796,31
14797,17
14798,31
14799,69
14800,56
14801,46
14802,50
14803,27
14804,21
14805,45
14806,49
14807,63
14808,65
14809,73
14810,27
14811,20
14812,63
14813,53
14814,47
14815,68
14816,52
14817,30
14818,16
14819,50
14820,71
14821,99
14822,1991
14823,47
14824,21
14825,22
14826,17
14827,47
14828,71
14829,61
14830,62
14831,23
14832,18
14833,50
14834,39
14835,63
14836,57
14837,58
14838,23
14839,18
14840,51
14841,58
14842,67
14843,53
14844,56
14845,15
14846,14
14847,38
14848,48
14849,64
14850,67
14851,73
14852,65
14853,3308
14854,31
14855,50
14856,42
14857,52
14858,41
14859,22
14860,21
14861,56
14862,68
14863,60
14864,71
14865,89
14866,24
14867,21
14868,47
14869,75
14870,53
14871,64
14872,60
14873,29
14874,15
14875,54
14876,56
14877,56
14878,56
14879,46
14880,16
14881,16
14882,60
14883,101
14884,2275
14885,48
14886,62
14887,28
14888,20
14889,7
14890,47
14891,47
14892,62
14893,66
14894,22
14895,18
14896,46
14897,51
14898,61
14899,57
14900,63
14901,23
14902,21
14903,50
14904,74
14905,60
14906,43
14907,58
14908,24
14909,17
14910,50
14911,64
14912,45
14913,85
14914,1684
14915,33
14916,10
14917,46
14918,55
14919,68
14920,61
14921,58
14922,28
14923,21
14924,30
14925,40
14926,51
14927,51
14928,54
14929,24
14930,16
14931,51
14932,39
14933,52
14934,54
14935,49
14936,15
14937,18
14938,49
14939,56
14940,62
14941,48
14942,55
14943,14
14944,28
14945,1579
14946,40
14947,51
14948,54
14949,69
14950,27
14951,16
14953,56
14954,51
14955,74
14956,56
14957,53
14958,19
14959,15
14960,48
14961,50
14962,63
14963,54
14964,64
14965,15
14966,14
14967,43
14968,54
14969,57
14970,28
14971,21
14972,12
14973,13
14974,47
14975,72
14976,2609
14977,55
14978,62
14979,17
14980,20
14981,54
14982,61
14983,47
14984,43
14985,53
14986,12
14987,22
14988,39
14989,43
14990,67
14991,42
14992,59
14993,10
14994,15
14995,32
14996,39
14997,40
14998,24
14999,14
15000,3
15001,6
15002,23
15003,38
15004,41
15005,33
15006,160
15007,9390
15008,14
15009,40
15010,62
15011,64
15012,75
15013,73
15014,23
15015,22
15016,60
15017,67
15018,50
15019,55
15020,64
15021,21
15022,17
15023,34
15024,59
15025,64
15026,73
15027,64
15028,24
15029,23
15030,59
15031,69
15032,48
15033,50
15034,67
15035,27
15036,20
15037,96
15038,1527
15039,63
15040,63
15041,69
15042,19
15043,21
15044,54
15045,69
15046,70
15047,66
15048,63
15049,30
15050,13
15051,56
15052,55
15053,71
15054,64
15055,64
15056,30
15057,21
15058,29
15059,71
15060,60
15061,73
15062,53
15063,32
15064,30
15065,88
15066,1902
15067,75
15068,59
15069,73
15070,33
15071,21
15072,55
15073,70
15074,78
15075,60
15076,55
15077,21
15078,65
15079,70
15080,60
15081,47
15082,59
15083,19
15084,16
15085,61
15086,38
15087,64
15088,76
15089,71
15090,29
15091,17
15092,58
15093,71
15094,61
15095,90
15096,2021
15097,34
15098,22
15099,65
15100,67
15101,56
15102,67
15103,68
15104,33
15105,13
15106,49
15107,74
15108,61
15109,71
15110,81
15111,34
15112,23
15113,67
15114,39
15115,54
15116,67
15117,68
15118,25
15119,17
15120,34
15121,65
15122,69
15123,51
15124,62
15125,68
15126,2307
15127,48
15128,64
15129,69
15130,53
15131,56
15132,27
15133,24
15134,56
15135,51
15136,70
15137,62
15138,80
15139,30
15140,24
15141,50
15142,67
15143,69
15144,74
15145,52
15146,18
15147,20
15148,69
15149,49
15150,69
15151,65
15152,59
15153,28
15154,15
15155,20
15156,102
15157,2608
15158,59
15159,77
15160,31
15161,19
15162,55
15163,68
15164,67
15165,55
15166,55
15167,23
15168,16
15169,46
15170,59
15171,62
15172,75
15173,67
15174,31
15175,11
15176,56
15177,71
15178,54
15179,55
15180,69
15181,21
15182,13
15183,60
15184,55
15185,48
15186,112
15187,2300
15188,13
15189,22
15190,13
15191,63
15192,69
15193,90
15194,64
15195,14
15196,30
15197,52
15198,70
15199,76
15200,63
15201,71
15202,21
15203,34
15204,60
15205,67
15206,71
15207,62
15208,58
15209,21
15210,20
15211,66
15212,62
15213,76
15214,48
15215,49
15216,20
15217,61
15218,3876
15219,77
15220,97
15221,65
15222,68
15223,23
15224,20
15225,60
15226,67
15227,88
15228,60
15229,68
15230,18
15231,26
15232,63
15233,72
15234,60
15235,61
15236,66
15237,22
15238,31
15239,70
15240,75
15241,76
15242,47
15243,54
15244,19
15245,30
15246,55
15247,58
15248,148
15249,2623
15250,69
15251,12
15252,23
15253,13
15254,58
15255,77
15256,54
15257,71
15258,20
15259,36
15260,52
15261,70
15262,68
15263,57
15264,60
15265,22
15266,23
15267,62
15268,91
15269,74
15270,70
15271,61
15272,28
15273,18
15274,83
15275,73
15276,85
15277,73
15278,99
15279,1767
15280,27
15281,86
15282,77
15283,63
15284,73
15285,47
15286,21
15287,24
15288,56
15289,68
15290,86
15291,77
15292,58
15293,22
15294,25
15295,51
15296,76
15297,62
15298,86
15299,63
15300,19
15301,25
15302,52
15303,64
15304,76
15305,65
15306,84
15307,16
15308,21
15309,89
15310,1900
15311,87
15312,77
15313,71
15314,8
15315,27
15317,70
15318,66
15319,75
15320,70
15321,71
15322,18
15323,22
15324,83
15325,56
15326,67
15327,66
15328,63
15329,8
15330,27
15331,73
15332,73
15333,56
15334,19
15335,21
15336,11
15337,25
15338,49
15339,71
15340,98
15341,2721
15342,59
15343,14
15344,32
15345,59
15346,54
15347,76
15348,74
15349,64
15350,17
15351,14
15352,67
15353,63
15354,88
15355,52
15356,74
15357,17
15358,16
15359,47
15360,54
15361,52
15362,56
15363,43
15364,11
15365,10
15366,10
15367,37
15368,43
15369,44
15370,36
15371,111
15372,10565
15373,18
15374,80
15375,75
15376,71
15377,78
15378,27
15379,40
15380,87
15381,84
15382,101
15383,83
15384,86
15385,20
15386,37
15387,55
15388,79
15389,106
15390,98
15391,77
15392,18
15393,21
15394,64
15395,88
15396,94
15397,81
15398,71
15399,23
15400,28
15401,63
15402,105
15403,2017
15404,84
15405,82
15406,28
15407,40
15408,87
15409,90
15410,83
15411,85
15412,84
15413,29
15414,46
15415,88
15416,98
15417,110
15418,71
15419,81
15420,20
15421,40
15422,54
15423,78
15424,78
15425,78
15426,78
15427,36
15428,37
15429,412
15430,81
15431,125
15432,2108
15433,58
15434,18
15435,48
15436,90
15437,83
15438,107
15439,77
15440,79
15441,18
15442,132
15443,92
15444,91
15445,57
15446,65
15447,17
15448,30
15449,80
15450,85
15451,97
15452,89
15453,83
15454,26
15455,36
15456,87
15457,98
15458,79
15459,62
15460,70
15461,47
15462,2277
15463,78
15464,90
15465,82
15466,83
15467,61
15468,11
15469,47
15470,57
15471,88
15472,96
15473,72
15474,79
15475,13
15476,34
15477,90
15478,79
15479,100
15480,72
15481,92
15482,30
15483,41
15484,68
15485,77
15486,83
15487,93
15488,91
15489,25
15490,34
15491,110
15492,2729
15493,93
15494,85
15495,74
15496,25
15497,39
15498,80
15499,94
15500,85
15501,65
15502,74
15503,21
15504,36
15505,72
15506,98
15507,103
15508,84
15509,72
15510,20
15511,47
15512,71
15513,77
15514,92
15515,74
15516,82
15517,20
15518,23
15519,19
15520,69
15521,103
15522,138
15523,3028
15524,20
15525,32
15526,77
15527,76
15528,85
15529,81
15530,65
15531,10
15532,33
15533,78
15534,90
15535,93
15536,63
15537,75
15538,20
15539,32
15540,68
15541,78
15542,97
15543,91
15544,70
15545,13
15546,24
15547,73
15548,75
15549,85
15550,63
15551,62
15552,81
15553,2610
15554,75
15555,75
15556,39
15557,70
15558,52
15559,20
15560,27
15561,62
15562,79
15563,77
15564,70
15565,75
15566,17
15567,39
15568,48
15569,61
15570,85
15571,83
15572,67
15573,21
15574,26
15575,76
15576,81
15577,94
15578,78
15579,72
15580,22
15581,32
15582,78
15583,121
15584,4289
15585,65
15586,81
15587,20
15588,30
15589,64
15590,72
15591,69
15592,76
15593,61
15594,21
15595,45
15596,73
15597,79
15598,102
15599,81
15600,82
15601,27
15602,35
15603,68
15604,84
15605,104
15606,98
15607,70
15608,24
15609,53
15610,69
15611,82
15612,79
15613,66
15614,139
15615,2942
15616,27
15617,21
15618,60
15619,89
15620,82
15621,105
15622,24
15623,31
15624,53
15625,93
15626,126
15627,78
15628,85
15629,20
15630,34
15631,73
15632,107
15633,102
15634,89
15635,108
15636,28
15637,52
15638,111
15639,98
15640,106
15641,94
15642,125
15643,44
15644,118
15645,2227
15646,92
15647,142
15648,138
15649,168
15650,81
15651,73
15652,125
15653,121
15654,166
15655,129
15656,126
15657,24
15658,30
15659,106
15660,88
15661,122
15662,114
15663,104
15664,22
15665,35
15666,88
15667,189
15668,129
15669,98
15670,75
15671,36
15672,32
15673,79
15674,98
15675,152
15676,2141
15677,102
15678,34
15679,33
15681,90
15682,121
15683,106
15684,92
15685,86
15686,33
15687,36
15688,70
15689,64
15690,98
15691,100
15692,100
15693,26
15694,31
15695,95
15696,97
15697,97
15698,30
15699,38
